label,text,sentiment_score
Love,i feel like wash care for lunapads teach certain amount of appreciation for our thing,2
Love,i feel romantic feeling in my soul beg god make u me ur love me ur feel me ur soul me i wan na hear beat of heart by u for me ever if u wan na so otherwise i be nothing without u,2
Love,i be in firm i feel passionate about what i be do because challenge my mind intellect solve some design problem be around architects designer really help create conducive environment,2
Love,i can feel your heartbeat with each desire longing be core core center totally together,2
Love,i really feel like he will never love me he will never be affectionate because he doesnt love me,2
Love,i feel long call my mother tell her how sorry i be i leave home early,2
Love,i feel his love blessing a i meet love supportive people a im inspire write new song a my life unfolds before me,2
Love,i do my best remain cordial express what authentic real love gratitude i feel for devote father nostalgia i feel towards someone i have select a life partner a exemplify by unforgettable blowout wedding at href http www,2
Love,i feel like valentine day should about confess romantic love say jin hee oh office worker shopping at lotte department store,2
Love,ive be feel really care towards jt,2
Love,i feel all kind of excitment bacuse i really enjoy art i hope my art will generate some talk amongst loyal passerby,2
Love,i feel increasingly passionate about,2
Love,i need feel loved accept although i falter,2
Love,i feel very strongly only way eat cornbread if it sweet cornbread with butter honey drip off each piece,2
Love,i just feel a my reader loyal subscriber you need be inform about how great butterfly marketing really not be take for ride so i can bank some chunky commission,2
Love,im normally strict pray god best girl but i can barely handle torment i feel wrestle in sweet boy heart,2
Love,i will tell them what i really feel i understand support someone but doesnt mean you have lie them,2
Love,i dont know what guy could be do douse in pain unless he bring freind into asasoulawakens i feeli be pretty loyal a part a shoot go,2
Love,i love how smell can make you feel so nostalgic,2
Love,i feel compassionate toward myself my bodys new limitation which i need become accustomed a time take me far into middle age age,2
Love,i really need be at church feel god gentle touch in my life,2
Love,i feel when you dont talk me my friend so loyal free i dont want stay like i want have bliss,2
Love,i feel long for i have no idea what if be ever even there,2
Love,i feel like i love everyone or at least i be compassionate toward others,2
Love,i lap up get application from each of sachet give me enough of feel of decide i really like product then little ml tube of another rise night cream come along again ive be lap up love,2
Love,i want someone i know know all my thought feeling or do i want keep all my loyal faithful reader,2
Love,i feel their taste of dessert be not sweet suit many customer now,2
Love,i feel accept for who i be,2
Love,i feel lighter more compassionate after i have these little talk with myself,2
Love,i feel people around me do not understand they have no acceptance i might need grieve suffer not only from loss of my mother but grief of never have love relationship express in way i would want,2
Love,i don t think there s woman around who hasn t felt angst rosa feel a she deal with death of her beloved aunt chasm between her her father,2
Love,i begin feel every waking moment devote work,2
Love,i think might make my hair feel lovely silky,2
Love,i wonder if they would feel a delicate pretty in my hand a they look upon framework of branch,2
Love,i feel about plight of these dog so it lovely find turkish vet who really care,2
Love,i kiyoshi for share your feeling memory from such delicate personal time in your life,2
Love,i probably miss you too much jongwoon tease but ryeowook doesn t have hear him say know s truth feeling in his kiss gentle touch up his spine warm breath ghosting over his ear,2
Love,i do feel sympathetic party involve now their career be down drain,2
Love,i be feel naughty with my thebalm nude tude naughty palette href http,2
Love,i feel very bless love by people around me,2
Love,i feel like i be come into my own really care about myself what i be feel thinking do,2
Love,i really wish i have courage drag blade across my skin i wish i could do i wish i could see blood feel sweet release a start pour out of my flesh down my body,2
Love,i feel like i can have accept but will others,2
Love,i feel a if someone have bumbed my delicate set up,2
Love,i feel like my fear of end time go i be honestly long for home more than i ever have in my life,2
Love,i feel out of generous love people have focus too much on my story i don t want perpetuate dynamic there be some other educator who be go through same,2
Love,i get feel they genuinely like be out here appreciated place,2
Love,im really not feel passionate about one,2
Love,i get feel she really like her new quilt,2
Love,i use wash a really nice soothe leaf my skin feeling lovely it pink so bonus,2
Love,i could feel her eye on me hot on my skin,2
Love,i be feel tad bit nostalgic decide watch classic star bruce willis in old flick title monkey,2
